Moisture_Level,Is_Rainy,temperature_C,humidity,Reduce_Water
39,20,69,0,1
64,24,60,1,0
33,40,71,1,0
51,21,96,0,1
87,39,88,1,0
92,18,95,0,0
68,25,67,0,1
33,25,58,1,0
99,23,79,0,0
78,30,97,0,1
51,41,90,1,0
53,39,35,0,1
32,27,43,0,1
92,36,89,0,0
42,34,97,0,1
64,18,90,0,1
65,31,68,0,1
50,22,37,1,0
62,26,73,0,1
89,38,94,1,0
39,27,56,0,1
67,31,85,0,1
35,27,30,0,1
73,29,54,1,0
86,42,77,1,0
98,38,45,0,0
72,34,51,1,0
73,26,89,0,1
76,23,30,0,1
71,19,80,1,0
88,35,50,1,0
44,38,56,0,1
40,23,42,1,0
56,35,99,0,1
71,31,96,0,1
65,25,81,0,1
94,39,65,0,0
60,37,61,1,0
61,24,49,0,1
96,21,46,1,0
95,21,79,1,0
61,36,45,1,0
91,37,67,0,0
94,41,88,0,0
50,23,46,1,0
34,32,79,1,0
33,25,39,1,0
47,38,82,1,0
82,24,72,0,0
31,25,60,1,0
33,27,90,1,0
91,25,56,0,0
71,34,47,0,1
89,38,83,1,0
43,23,43,1,0
31,23,34,1,0
74,17,59,1,0
77,38,73,1,0
68,30,56,0,1
81,34,34,1,0
91,20,61,1,0
32,34,48,1,0
36,31,39,1,0
56,30,55,1,0
85,17,74,1,0
97,27,89,1,0
66,24,40,1,0
31,18,35,0,1
46,38,73,0,1
34,17,58,0,1
78,33,37,1,0
46,33,41,0,1
45,30,61,0,1
92,27,42,0,0
91,29,52,0,0
33,35,99,0,1
64,28,32,0,1
55,20,69,0,1
65,23,85,1,0
53,37,42,1,0
76,18,68,0,1
39,26,54,1,0
63,38,71,1,0
55,34,87,0,1
81,28,53,0,0
76,39,48,1,0
66,29,100,0,1
95,39,48,1,0
58,24,83,0,1
85,41,86,1,0
79,24,59,0,1
82,27,45,0,0
54,21,66,1,0
55,32,97,1,0
77,18,57,1,0
42,32,91,0,1
63,40,63,0,1
34,24,30,0,1
94,26,53,1,0
83,35,75,0,0
97,27,83,0,0
95,28,59,0,0
55,37,40,0,1
75,38,66,0,1
38,33,75,0,1
43,29,45,0,1
95,18,76,0,0
81,41,86,1,0
65,19,35,1,0
45,25,51,0,1
84,38,84,0,0
68,33,66,0,1
31,25,75,1,0
32,42,39,1,0
62,24,72,1,0
98,37,50,0,0
79,28,84,1,0
95,20,42,0,0
36,23,50,0,1
53,24,85,0,1
100,19,94,1,0
57,18,36,1,0
53,34,43,0,1
62,35,92,1,0
73,29,56,0,1
95,29,74,0,0
79,33,49,1,0
55,37,55,1,0
82,28,88,1,0
38,36,100,0,1
51,35,90,1,0
45,26,75,1,0
97,26,42,1,0
88,42,49,1,0
42,35,67,0,1
94,38,39,0,0
46,39,80,0,1
81,33,31,1,0
64,40,93,1,0
79,27,50,1,0
71,30,49,0,1
81,37,31,1,0
62,17,66,0,1
72,29,71,0,1
52,27,93,1,0
98,36,71,1,0
95,18,53,0,0
31,26,99,1,0
77,34,91,0,1
30,20,58,1,0
96,26,65,0,0
94,34,42,0,0
82,26,71,1,0
85,42,89,1,0
72,38,72,0,1
39,29,33,1,0
57,26,73,0,1
69,25,97,1,0
66,20,86,0,1
31,41,99,0,1
85,17,71,1,0
74,34,73,0,1
39,39,31,1,0
31,38,77,0,1
60,35,69,0,1
32,28,65,1,0
70,29,40,1,0
58,42,87,1,0
40,33,92,1,0
64,27,46,0,1
94,40,73,0,0
50,41,89,1,0
78,36,84,1,0
34,19,45,0,1
59,41,60,0,1
81,38,94,0,0
91,34,86,0,0
69,26,98,1,0
46,30,94,1,0
51,22,99,1,0
41,37,56,1,0
36,19,37,0,1
31,24,33,1,0
32,19,59,0,1
88,35,67,1,0
83,40,86,0,0
76,30,34,1,0
54,17,78,0,1
53,21,50,0,1
83,18,35,1,0
63,29,71,0,1
57,29,56,1,0
98,32,46,1,0
80,21,77,0,1
75,20,61,1,0
69,30,41,1,0
95,19,71,0,0
40,28,48,0,1
31,39,56,1,0
76,41,79,1,0
34,28,79,0,1
56,39,46,1,0
99,37,88,0,0
53,28,84,0,1
66,17,70,1,0
40,31,75,1,0
82,32,77,1,0
86,27,90,1,0
60,39,70,0,1
81,25,30,1,0
41,39,64,0,1
97,31,81,1,0
90,34,65,1,0
73,38,78,0,1
65,17,98,1,0
55,40,66,1,0
37,39,94,0,1
97,33,84,1,0
92,41,82,0,0
55,25,93,1,0
66,36,63,0,1
78,35,67,1,0
84,25,37,0,0
83,38,97,1,0
50,27,100,1,0
94,21,30,0,0
62,42,78,1,0
39,29,96,0,1
42,34,57,1,0
66,26,99,1,0
71,26,52,1,0
74,39,81,1,0
82,32,47,1,0
92,33,83,0,0
89,21,41,1,0
73,32,76,0,1
89,21,80,1,0
50,24,98,0,1
82,38,40,0,0
43,28,42,1,0
73,38,94,1,0
58,38,71,1,0
33,26,68,1,0
40,22,96,1,0
65,39,69,1,0
98,36,77,1,0
36,42,76,0,1
90,22,44,0,0
89,29,78,1,0
62,19,79,1,0
36,23,49,0,1
98,17,47,0,0
32,24,33,0,1
80,41,79,0,1
65,29,39,1,0
65,26,51,1,0
90,34,55,0,0
34,33,48,1,0
31,26,91,0,1
34,38,63,0,1
94,18,32,1,0
50,42,32,0,1
84,37,96,1,0
51,33,98,0,1
43,33,85,1,0
51,26,37,0,1
80,37,87,0,1
100,35,83,1,0
39,20,48,1,0
48,20,38,0,1
97,42,73,1,0
38,32,77,1,0
70,21,50,0,1
100,30,84,0,0
90,32,90,1,0
37,32,87,1,0
44,41,85,1,0
73,27,35,0,1
88,28,54,0,0
91,41,90,1,0
81,21,67,1,0
54,38,42,0,1
75,19,64,0,1
72,36,53,1,0
61,37,67,1,0
76,25,35,0,1
68,40,62,1,0
42,22,62,1,0
62,26,100,0,1
84,21,67,0,0
75,17,52,0,1
60,38,83,0,1
87,42,58,0,0
78,39,95,1,0
78,18,89,1,0
97,22,85,1,0
58,33,78,0,1
46,17,56,1,0
60,18,62,0,1
47,40,83,0,1
86,32,89,1,0
92,42,72,1,0
59,36,69,1,0
95,36,34,0,0
96,17,63,0,0
74,41,86,0,1
85,21,82,1,0
72,34,66,0,1
87,27,35,1,0
93,32,79,0,0
96,38,43,1,0
53,25,87,0,1
46,30,39,1,0
94,33,43,0,0
67,26,85,1,0
82,34,81,1,0
83,17,72,1,0
55,29,38,1,0
90,42,76,0,0
75,30,54,0,1
71,24,82,0,1
55,33,85,1,0
89,23,79,1,0
58,26,54,0,1
70,38,45,0,1
92,19,60,1,0
76,20,35,1,0
34,28,40,0,1
51,22,51,1,0
99,25,79,0,0
71,23,100,1,0
63,17,99,1,0
45,34,98,1,0
99,36,89,0,0
64,30,99,0,1
68,34,50,1,0
52,28,99,0,1
31,24,62,0,1
100,28,90,0,0
78,28,60,1,0
30,21,61,1,0
36,40,82,0,1
72,31,56,0,1
41,17,37,1,0
53,23,81,1,0
40,35,65,1,0
48,27,95,1,0
45,23,79,1,0
69,32,44,0,1
58,37,83,0,1
39,41,69,0,1
70,27,56,1,0
73,37,81,0,1
51,33,98,1,0
90,24,67,0,0
32,25,53,0,1
62,28,48,0,1
50,18,91,0,1
87,18,31,1,0
31,19,75,0,1
68,25,77,0,1
78,23,42,0,1
97,30,55,0,0
45,35,69,1,0
58,20,94,0,1
37,22,89,1,0
59,23,42,0,1
77,27,42,1,0
78,24,42,0,1
94,22,76,0,0
95,33,81,1,0
31,30,81,1,0
77,29,90,0,1
95,26,42,1,0
97,34,92,0,0
32,22,73,1,0
72,22,54,0,1
92,27,93,1,0
89,19,91,1,0
69,26,39,1,0
66,35,63,1,0
43,36,61,0,1
32,41,89,1,0
88,27,63,0,0
80,18,48,0,1
39,28,50,1,0
53,23,96,1,0
68,17,90,0,1
53,33,37,0,1
52,30,97,0,1
56,28,39,0,1
81,32,53,1,0
56,17,43,0,1
58,32,99,1,0
92,19,53,0,0
62,41,41,0,1
71,38,60,0,1
96,40,48,0,0
85,23,71,1,0
37,33,93,0,1
54,19,88,0,1
52,20,60,1,0
67,22,77,0,1
58,41,92,0,1
68,23,62,1,0
50,42,63,0,1
48,29,93,1,0
71,31,86,0,1
47,35,70,0,1
89,27,92,0,0
64,22,31,1,0
74,36,53,0,1
41,28,84,0,1
95,39,81,0,0
78,20,88,0,1
88,38,50,0,0
54,38,81,1,0
87,21,89,0,0
71,35,47,1,0
74,41,38,1,0
92,35,54,1,0
60,39,95,0,1
52,39,94,1,0
31,23,34,0,1
86,37,95,1,0
90,40,60,0,0
98,40,45,1,0
49,25,83,0,1
74,17,94,0,1
87,22,64,0,0
72,22,66,1,0
46,21,44,1,0
40,41,61,0,1
38,18,70,0,1
48,30,66,0,1
70,41,95,0,1
81,33,52,1,0
85,27,66,1,0
46,19,34,0,1
97,35,58,1,0
89,20,92,0,0
90,39,35,0,0
74,27,72,0,1
37,27,100,1,0
73,19,51,0,1
76,36,39,1,0
94,40,66,0,0
72,18,49,1,0
86,40,81,0,0
84,30,41,0,0
80,23,65,1,0
32,24,43,0,1
48,24,95,0,1
77,35,57,0,1
58,22,49,1,0
49,21,62,1,0
34,19,36,1,0
35,22,41,1,0
35,24,35,0,1
39,23,95,0,1
30,33,71,1,0
67,36,67,0,1
94,39,32,1,0
95,39,89,0,0
60,34,34,1,0
74,40,72,0,1
40,29,64,0,1
90,26,32,1,0
60,24,92,0,1
98,32,85,0,0
66,23,54,1,0
35,35,99,1,0
34,30,45,1,0
41,27,93,1,0
59,31,69,1,0
91,30,95,0,0
87,39,89,1,0
65,23,54,0,1
75,28,38,0,1
64,37,44,1,0
94,22,76,1,0
99,31,64,0,0
43,19,66,0,1
89,23,39,1,0
53,34,46,0,1
93,40,52,1,0
35,33,62,0,1
58,17,100,0,1
84,24,35,1,0
70,17,44,1,0
99,32,84,0,0
79,23,73,0,1
41,42,89,1,0
76,35,54,1,0
55,22,51,1,0
76,22,98,0,1
70,39,52,1,0
85,25,81,1,0
67,26,63,0,1
49,17,88,1,0
53,35,97,0,1
44,31,97,0,1
60,34,38,0,1
67,20,87,0,1
49,20,57,0,1
64,28,98,0,1
60,30,83,1,0
98,30,76,1,0
39,23,52,1,0
43,23,93,1,0
65,19,43,1,0
65,28,35,0,1
64,21,61,0,1
78,24,52,1,0
39,23,67,1,0
66,22,71,1,0
34,41,56,1,0
45,36,30,0,1
43,33,85,0,1
44,42,38,1,0
99,30,61,0,0
81,41,68,0,0
67,28,56,1,0
73,22,37,1,0
67,25,89,1,0
77,29,55,1,0
60,38,73,1,0
86,36,74,0,0
57,36,70,1,0
47,22,42,1,0
63,24,30,1,0
91,27,74,1,0
74,32,75,1,0
34,37,79,0,1
55,21,80,0,1
89,31,62,1,0
60,32,93,0,1
68,28,34,0,1
59,20,63,0,1
72,42,96,1,0
65,21,84,1,0
86,22,65,0,0
83,42,49,0,0
63,19,81,1,0
97,37,87,0,0
93,19,68,1,0
90,27,49,1,0
42,31,58,1,0
38,25,71,1,0
88,32,65,0,0
44,33,87,0,1
40,35,79,0,1
53,39,55,1,0
45,27,53,0,1
85,29,63,1,0
94,19,82,0,0
38,39,32,1,0
43,26,37,1,0
84,23,38,1,0
39,30,61,0,1
55,31,95,0,1
78,24,39,1,0
86,22,36,0,0
64,29,34,0,1
91,25,46,0,0
74,33,43,1,0
92,21,39,0,0
40,31,58,1,0
90,19,60,1,0
96,18,39,0,0
78,22,47,1,0
60,36,33,0,1
54,20,53,1,0
79,26,84,1,0
30,23,98,0,1
82,19,40,1,0
77,38,65,1,0
38,18,34,0,1
87,42,62,0,0
33,40,100,0,1
57,41,78,1,0
46,23,80,0,1
83,40,45,0,0
73,28,85,1,0
67,23,58,0,1
89,41,32,0,0
77,36,98,1,0
62,21,61,1,0
80,22,96,0,1
54,42,34,0,1
90,29,71,1,0
46,17,98,1,0
79,37,55,1,0
32,32,38,1,0
75,33,100,0,1
97,41,35,1,0
33,20,84,0,1
84,18,58,0,0
94,28,91,1,0
34,35,58,0,1
46,35,85,0,1
55,24,76,0,1
86,25,38,1,0
36,25,84,0,1
40,33,80,0,1
40,28,79,1,0
55,33,91,0,1
47,37,31,1,0
77,23,45,0,1
38,29,39,0,1
49,22,97,0,1
47,19,48,0,1
86,27,81,0,0
54,35,47,0,1
66,25,44,0,1
57,19,54,0,1
62,35,95,0,1
48,38,41,1,0
80,40,65,0,1
33,19,83,0,1
33,26,37,0,1
55,28,40,1,0
45,42,45,1,0
67,42,50,1,0
71,29,96,0,1
46,19,65,1,0
63,34,65,0,1
93,31,63,0,0
42,41,58,1,0
72,21,30,0,1
73,25,34,1,0
64,41,86,0,1
65,32,34,1,0
55,40,89,1,0
41,30,38,1,0
40,41,53,1,0
74,23,81,0,1
65,28,32,0,1
82,18,67,0,0
73,42,30,0,1
35,36,77,0,1
84,18,71,1,0
94,22,48,1,0
89,28,83,0,0
44,35,83,0,1
50,26,83,1,0
51,22,95,0,1
50,34,41,0,1
63,32,92,0,1
49,20,61,0,1
45,31,96,0,1
91,27,45,0,0
76,33,43,0,1
66,36,64,0,1
36,42,88,1,0
65,39,86,1,0
63,38,31,0,1
93,22,67,1,0
96,39,75,1,0
49,39,69,1,0
38,38,67,0,1
49,29,45,1,0
88,18,85,1,0
84,40,48,0,0
80,33,67,0,1
74,36,98,1,0
46,37,63,1,0
94,17,46,0,0
45,20,59,0,1
39,38,86,1,0
73,40,80,1,0
80,29,85,0,1
92,37,66,0,0
89,25,92,0,0
86,38,43,0,0
34,30,61,0,1
66,35,31,1,0
39,22,35,0,1
70,21,99,1,0
52,41,58,1,0
71,28,78,0,1
76,17,76,0,1
52,33,90,0,1
49,22,73,0,1
42,38,45,0,1
95,26,91,0,0
70,42,37,1,0
64,39,70,1,0
79,41,66,1,0
42,32,84,0,1
96,21,69,1,0
91,42,39,0,0
90,40,30,1,0
53,25,74,1,0
72,42,46,1,0
100,29,60,1,0
95,27,66,0,0
96,26,85,0,0
93,39,33,0,0
82,28,98,0,0
35,42,85,1,0
42,17,44,1,0
96,27,38,1,0
30,40,81,1,0
92,18,38,1,0
81,35,62,1,0
58,17,56,0,1
62,39,83,0,1
85,20,30,0,0
34,25,77,0,1
50,26,94,0,1
61,32,81,1,0
46,26,75,1,0
59,23,32,0,1
73,38,100,1,0
79,24,47,1,0
37,30,70,1,0
64,30,65,1,0
52,35,84,0,1
60,20,50,1,0
54,28,30,1,0
87,33,90,1,0
64,36,91,0,1
41,39,55,0,1
56,35,63,0,1
33,35,51,1,0
93,22,84,1,0
54,35,77,1,0
30,30,88,1,0
85,19,37,1,0
41,20,48,0,1
68,35,85,0,1
78,21,85,0,1
68,17,90,0,1
34,27,36,0,1
94,25,95,0,0
45,31,88,1,0
75,23,48,1,0
93,30,33,0,0
65,40,88,1,0
57,33,53,1,0
68,25,90,1,0
65,28,35,0,1
67,31,93,0,1
84,42,60,1,0
81,35,100,1,0
42,34,68,0,1
78,32,60,1,0
46,39,74,1,0
90,20,79,1,0
54,23,91,0,1
63,21,39,1,0
63,35,81,0,1
50,24,52,0,1
46,27,79,0,1
49,35,66,0,1
80,41,46,0,1
90,25,83,1,0
97,21,38,1,0
82,40,83,0,0
31,40,71,1,0
63,29,51,1,0
72,28,81,1,0
97,22,92,0,0
38,17,50,1,0
73,23,78,1,0
61,19,68,0,1
70,28,84,0,1
38,39,98,1,0
70,24,91,1,0
92,36,84,0,0
60,26,93,1,0
87,33,84,1,0
82,18,47,0,0
31,35,69,1,0
73,19,97,1,0
87,30,92,1,0
55,24,90,1,0
95,33,83,1,0
70,36,31,0,1
56,17,71,0,1
50,25,51,1,0
81,18,78,1,0
31,41,42,1,0
80,42,49,0,1
83,23,38,1,0
67,36,55,0,1
36,34,39,1,0
92,42,40,1,0
52,39,64,0,1
52,22,34,0,1
54,27,34,0,1
89,31,64,0,0
46,36,74,0,1
59,30,60,0,1
49,25,49,1,0
84,32,78,1,0
35,41,38,0,1
99,24,81,0,0
73,17,53,1,0
32,21,98,1,0
50,32,59,0,1
65,23,73,0,1
90,42,39,1,0
39,23,91,1,0
34,28,64,1,0
98,37,55,0,0
60,37,68,1,0
73,42,78,0,1
73,25,49,1,0
74,30,52,0,1
95,31,64,0,0
61,31,91,0,1
67,34,76,0,1
41,37,55,0,1
54,31,64,0,1
78,27,50,1,0
85,40,37,0,0
89,20,66,0,0
62,18,92,1,0
95,30,44,1,0
85,30,51,0,0
54,24,81,1,0
50,17,42,0,1
92,27,56,0,0
47,29,33,0,1
75,41,63,0,1
61,41,54,1,0
58,25,71,0,1
45,28,45,1,0
51,18,91,0,1
68,28,83,0,1
30,17,75,1,0
47,35,59,0,1
31,38,59,0,1
98,38,100,0,0
69,24,34,1,0
48,32,77,1,0
91,35,56,0,0
68,25,67,1,0
62,21,81,1,0
41,18,92,0,1
41,31,88,0,1
52,32,59,1,0
41,34,97,0,1
90,29,87,1,0
71,19,30,1,0
91,24,35,1,0
82,24,86,1,0
87,31,31,0,0
92,30,87,0,0
49,38,44,1,0
90,23,34,0,0
97,40,44,1,0
51,42,54,1,0
64,18,76,0,1
92,32,30,0,0
96,26,40,0,0
86,18,33,0,0
36,22,57,1,0
79,31,31,1,0
68,29,44,1,0
86,26,42,1,0
93,42,71,1,0
85,35,100,0,0
52,37,31,0,1
83,23,88,1,0
48,19,39,1,0
82,17,38,0,0
59,42,76,0,1
67,17,31,0,1
85,33,67,1,0
77,21,59,0,1
93,35,31,1,0
80,26,36,0,1
97,17,75,1,0
86,23,79,0,0
74,18,59,0,1
93,17,91,1,0
76,37,38,0,1
56,28,33,1,0
75,38,50,1,0
62,36,59,1,0
59,42,86,1,0
31,35,71,0,1
100,42,77,0,0
69,31,48,1,0
51,26,30,1,0
42,21,50,0,1
63,26,85,0,1
89,32,80,0,0
79,41,50,1,0
93,17,30,0,0
34,23,48,0,1
34,21,63,0,1
81,25,37,1,0
58,20,56,0,1
84,24,81,0,0
61,26,80,1,0
89,40,50,0,0
86,24,84,0,0
68,31,97,0,1
75,31,64,0,1
97,25,65,1,0
65,31,71,0,1
100,35,56,0,0
38,19,64,0,1
51,23,77,1,0
45,17,46,1,0
72,37,60,1,0
68,28,66,1,0
80,19,37,0,1
99,20,49,0,0
51,23,82,0,1
37,36,70,0,1
85,35,57,1,0
60,27,59,0,1
76,32,48,0,1
75,19,44,1,0
84,35,73,0,0
60,20,74,0,1
85,24,46,1,0
63,34,62,0,1
65,26,90,1,0
73,42,61,0,1
32,31,91,0,1
78,21,79,0,1
50,35,70,1,0
53,34,99,0,1
85,27,76,0,0
57,24,52,1,0
76,32,85,1,0
39,36,45,0,1
94,25,47,1,0
43,18,98,0,1
94,36,66,1,0
77,31,95,1,0
38,38,55,1,0
99,37,84,0,0
68,30,66,1,0
87,19,75,0,0
93,37,64,1,0
58,27,44,1,0
93,41,71,1,0
88,19,98,0,0
40,35,35,1,0
30,31,36,0,1
71,25,45,0,1
33,42,62,0,1
75,35,63,1,0
72,29,98,1,0
47,25,53,0,1
62,25,60,0,1
40,29,61,1,0
86,20,57,1,0
64,30,72,1,0
76,31,45,1,0
98,28,54,0,0
97,36,30,1,0
54,17,54,0,1
57,28,45,0,1
46,42,75,0,1
93,24,73,1,0
94,41,64,1,0
59,34,37,1,0
43,27,87,0,1
71,25,97,0,1
61,38,96,1,0
97,18,60,1,0
45,20,71,0,1
78,17,88,1,0
86,31,73,1,0
46,25,88,1,0
55,28,69,0,1
56,25,93,1,0
75,17,76,1,0
43,29,77,1,0
92,21,42,0,0
75,23,43,1,0
54,39,37,1,0
40,20,74,1,0
81,39,36,1,0
66,17,69,1,0
57,34,46,0,1
33,20,90,0,1
83,20,80,1,0
36,41,88,1,0
97,22,57,0,0
58,26,49,0,1
96,23,55,0,0
39,29,98,1,0
58,29,40,1,0
54,37,66,0,1
37,27,83,0,1
93,39,80,0,0
65,39,63,0,1
74,31,53,1,0
94,39,100,1,0
61,28,59,1,0
55,25,68,1,0
32,28,94,0,1
69,29,45,0,1
32,41,84,0,1
60,41,72,0,1
40,39,86,1,0
54,33,78,1,0
53,33,82,0,1
98,42,45,1,0
92,28,64,0,0
67,36,73,0,1
52,42,41,1,0
34,21,39,0,1
79,39,31,0,1
42,24,85,1,0
54,19,55,1,0
87,29,49,1,0
48,22,78,0,1
71,21,49,1,0
78,21,67,0,1
37,30,53,1,0
46,28,76,0,1
63,18,80,0,1
67,31,90,0,1
95,42,87,1,0
79,33,64,1,0
57,25,93,1,0
31,39,83,1,0
60,37,35,0,1
42,35,55,1,0
78,21,35,0,1
41,41,40,1,0
64,37,76,1,0
98,29,46,1,0
54,40,61,1,0
36,41,90,0,1
53,29,87,0,1
46,17,37,1,0
61,18,64,0,1
99,39,33,1,0
62,24,36,0,1
82,28,65,0,0
82,21,56,1,0
88,25,33,0,0
98,30,59,1,0
42,28,77,0,1
92,32,80,0,0
98,35,37,1,0
93,32,72,1,0
88,42,89,0,0
51,35,46,0,1
37,35,100,0,1
30,41,57,0,1
41,19,46,1,0
79,38,39,1,0
74,17,71,1,0
32,23,38,1,0
70,28,35,0,1
69,29,53,0,1
97,34,62,0,0
95,36,67,1,0
36,26,85,1,0
57,20,43,0,1
85,17,78,0,0
84,26,85,0,0
58,35,67,1,0
73,28,47,1,0
58,32,94,1,0
76,25,72,0,1
70,39,49,0,1
32,33,82,1,0
48,28,36,1,0
51,33,100,0,1
80,28,93,0,1
67,36,89,0,1
50,28,94,0,1
80,18,53,0,1
62,18,92,0,1
77,17,73,0,1
31,27,88,0,1
91,26,73,0,0
76,17,63,1,0
53,17,98,1,0
66,17,38,1,0
81,39,88,1,0
73,37,77,0,1
99,37,38,0,0
47,20,80,0,1
44,29,98,0,1
44,21,50,1,0
99,41,83,0,0
66,34,97,0,1
60,19,51,1,0
55,25,52,1,0
87,37,40,0,0
44,26,62,0,1
67,39,82,1,0
40,42,84,1,0
33,29,100,1,0
69,29,68,1,0
82,21,58,0,0
36,27,84,0,1
58,41,45,1,0
45,24,94,1,0
69,42,70,0,1
49,24,31,0,1
55,20,84,1,0
37,23,75,1,0
49,36,36,0,1
99,17,53,1,0
59,17,34,0,1
98,37,94,1,0
33,38,55,1,0
77,25,72,0,1
83,18,39,1,0
45,40,69,1,0
64,36,57,0,1
89,26,38,0,0
98,32,42,1,0
99,18,87,0,0
39,18,93,0,1
33,41,97,1,0
76,40,83,1,0
43,30,82,0,1
59,36,69,1,0
83,40,96,0,0
41,39,93,0,1
66,25,81,0,1
42,30,95,1,0
38,17,97,0,1
93,31,36,1,0
80,24,53,0,1
77,31,85,0,1
91,24,46,0,0
82,36,40,0,0
98,36,56,1,0
90,24,71,1,0
58,23,62,1,0
43,37,86,0,1
92,35,100,1,0
76,22,81,0,1
56,26,53,0,1
84,21,55,1,0
98,39,79,0,0
62,25,63,0,1
54,41,54,0,1
87,42,61,1,0
66,21,93,0,1
76,24,56,0,1
82,30,81,1,0
86,36,46,1,0
63,38,77,1,0
52,23,59,0,1
85,29,42,1,0
48,27,41,0,1
54,17,93,1,0
91,35,74,1,0
48,26,47,0,1
40,38,73,0,1
94,19,57,0,0
98,41,92,0,0
41,26,70,1,0
65,36,47,0,1
85,28,33,0,0
37,37,46,1,0
94,29,98,0,0
97,18,87,1,0
70,39,69,0,1
64,28,60,0,1
33,38,83,0,1
86,21,89,1,0
85,19,33,0,0
79,24,53,1,0
44,17,78,0,1
82,18,31,0,0
81,23,51,0,0
90,36,61,0,0
76,35,73,0,1
31,28,32,1,0
97,42,79,1,0
30,29,60,0,1
79,36,44,1,0
31,18,61,0,1
64,26,30,1,0
85,38,40,0,0
58,38,47,0,1
41,35,35,0,1
80,21,60,1,0
39,42,57,0,1
93,21,60,1,0
54,34,78,1,0
70,24,44,1,0
95,37,60,1,0
58,18,88,0,1
52,38,42,0,1
73,25,43,1,0
35,34,71,0,1
97,42,37,0,0
56,32,80,1,0
58,26,51,1,0
82,29,37,1,0
67,29,65,1,0
70,19,58,1,0
93,22,76,1,0
31,25,41,1,0
58,23,68,1,0
37,42,42,0,1
71,24,41,1,0
60,35,48,0,1
64,33,47,1,0
87,36,70,1,0
70,27,33,0,1
36,26,59,0,1
74,19,72,0,1
48,27,99,1,0
74,28,44,0,1
30,24,78,0,1
31,41,89,1,0
61,18,42,1,0
56,42,81,0,1
88,21,94,0,0
45,32,55,0,1
91,21,94,0,0
76,34,97,0,1
56,39,67,1,0
46,21,61,1,0
58,37,45,1,0
96,40,65,0,0
41,26,63,1,0
100,32,93,0,0
39,21,74,0,1
93,34,80,0,0
32,20,95,0,1
64,34,47,1,0
89,31,89,0,0
44,35,47,0,1
66,38,57,0,1
52,27,50,1,0
57,31,53,0,1
54,21,73,0,1
30,34,80,0,1
61,27,82,1,0
52,38,76,0,1
85,39,49,1,0
57,24,66,0,1
62,37,35,0,1
74,17,52,0,1
69,21,45,0,1
31,19,46,1,0
96,31,33,1,0
66,31,52,1,0
49,27,73,1,0
89,26,46,1,0
62,33,85,1,0
47,21,45,0,1
88,25,50,0,0
86,27,98,1,0
30,26,86,1,0
47,29,55,0,1
31,40,56,0,1
45,35,34,1,0
95,30,64,0,0
92,24,53,1,0
45,23,84,0,1
97,32,54,0,0
38,28,72,0,1
98,22,52,0,0
41,40,55,0,1
56,42,83,0,1
73,20,90,0,1
39,36,42,1,0
40,32,32,0,1
37,37,60,1,0
33,19,96,1,0
34,23,47,1,0
96,41,36,0,0
83,18,37,0,0
59,33,33,1,0
33,32,42,1,0
97,40,45,0,0
69,33,57,1,0
89,27,84,1,0
80,30,57,1,0
37,26,99,0,1
70,17,46,0,1
64,28,87,0,1
64,36,77,1,0
42,26,39,1,0
30,23,57,1,0
85,36,63,1,0
61,37,79,1,0
97,29,97,1,0
52,20,87,0,1
66,28,46,1,0
71,25,68,1,0
32,39,83,0,1
64,37,48,0,1
59,39,86,0,1
61,34,74,0,1
34,26,97,1,0
70,41,94,0,1
65,37,31,1,0
70,38,73,1,0
59,32,44,0,1
76,29,77,0,1
40,30,50,1,0
36,42,97,0,1
86,26,84,1,0
89,21,63,0,0
76,21,70,0,1
94,41,50,1,0
52,31,72,0,1
32,18,45,0,1
44,26,30,0,1
58,22,96,1,0
86,26,64,1,0
35,25,76,1,0
82,31,66,0,0
78,40,57,0,1
32,33,53,0,1
96,23,44,0,0
79,42,90,1,0
33,36,55,0,1
62,40,67,1,0
65,28,42,1,0
48,17,82,1,0
68,28,97,0,1
50,27,79,0,1
97,31,66,1,0
76,21,66,0,1
39,42,38,1,0
38,30,53,0,1
76,30,30,1,0
43,30,33,0,1
31,37,67,1,0
98,30,86,0,0
41,31,68,1,0
44,26,100,0,1
38,32,79,1,0
59,21,69,0,1
64,34,46,0,1
48,21,61,0,1
91,30,94,1,0
74,17,64,1,0
87,23,39,1,0
64,37,79,0,1
72,35,82,1,0
37,26,78,0,1
61,41,85,1,0
53,19,99,1,0
84,42,36,0,0
30,30,63,1,0
93,24,56,1,0
82,30,42,0,0
69,20,99,0,1
79,30,62,0,1
47,30,70,0,1
36,26,38,0,1
63,34,61,1,0
98,35,86,0,0
90,25,97,0,0
50,30,59,0,1
50,30,37,0,1
36,27,92,0,1
30,23,42,0,1
98,41,70,0,0
92,30,92,1,0
97,18,71,1,0
77,38,52,0,1
78,42,77,0,1
40,19,64,0,1
36,29,61,0,1
86,17,87,0,0
98,39,84,0,0
98,23,79,1,0
33,20,100,0,1
41,35,88,1,0
45,20,50,0,1
100,32,87,1,0
46,22,59,0,1
78,17,68,1,0
65,42,53,0,1
89,29,90,0,0
52,19,39,1,0
87,42,40,1,0
77,27,77,0,1
90,35,84,0,0
71,27,46,0,1
50,35,98,1,0
50,33,37,0,1
50,22,82,0,1
43,24,94,0,1
68,38,89,0,1
47,40,42,1,0
59,20,77,1,0
54,30,82,0,1
58,22,34,0,1
