Moisture_Level,temperature_C,humidity,Is_rainy,Reduce_Water
99,34,55,1,0
66,20,42,1,0
70,19,31,0,1
69,33,36,1,0
71,23,79,1,0
37,27,84,1,0
60,37,95,1,0
86,29,33,0,0
83,28,53,1,0
49,32,53,1,0
65,41,78,1,0
79,23,80,0,1
57,35,94,0,1
99,32,88,0,0
74,42,94,0,1
64,30,49,0,1
78,32,69,0,1
89,26,58,0,0
75,27,83,0,1
92,42,45,1,0
72,21,83,0,1
92,28,49,1,0
39,30,42,0,1
74,22,48,1,0
37,23,86,1,0
55,22,59,1,0
63,32,98,0,1
38,38,30,1,0
79,22,88,1,0
47,28,96,1,0
56,38,100,0,1
65,27,40,1,0
44,41,84,1,0
30,31,30,0,1
51,18,36,0,1
55,32,59,0,1
45,22,83,0,1
42,39,59,1,0
36,40,34,0,1
40,30,52,1,0
66,40,60,1,0
49,27,76,0,1
61,38,54,1,0
36,38,47,0,1
45,22,94,1,0
99,24,64,0,0
60,34,66,1,0
33,31,33,0,1
79,18,42,1,0
86,25,92,0,0
61,21,36,0,1
60,38,93,1,0
64,34,69,1,0
33,33,60,0,1
64,21,43,1,0
62,22,95,1,0
43,32,67,0,1
91,39,54,1,0
58,32,34,0,1
42,25,40,1,0
64,24,83,0,1
51,23,45,0,1
86,40,77,0,0
100,26,71,0,0
56,29,67,1,0
93,42,85,0,0
77,29,58,0,1
96,18,60,1,0
61,24,49,0,1
75,17,84,0,1
69,21,64,0,1
89,28,61,0,0
67,18,97,0,1
44,41,64,1,0
67,30,87,1,0
57,31,98,1,0
31,17,37,0,1
48,37,41,0,1
68,33,78,0,1
67,31,71,0,1
43,28,95,1,0
89,42,79,1,0
86,23,34,0,0
97,17,86,0,0
71,32,86,1,0
31,26,59,0,1
86,28,46,1,0
43,28,94,0,1
62,29,74,1,0
65,21,82,1,0
35,18,37,0,1
66,35,47,0,1
41,39,79,0,1
88,37,92,1,0
68,39,67,0,1
46,33,30,1,0
68,37,95,1,0
59,25,91,1,0
35,24,70,0,1
41,18,31,0,1
67,42,92,0,1
78,33,41,1,0
90,18,88,0,0
56,37,95,0,1
56,28,39,1,0
63,42,75,0,1
40,29,35,0,1
40,36,50,1,0
58,37,73,0,1
48,30,71,0,1
32,22,52,1,0
70,34,89,1,0
89,42,61,1,0
91,23,80,0,0
92,17,80,0,0
97,24,75,0,0
87,39,49,1,0
79,23,36,0,1
37,36,73,1,0
55,36,35,1,0
74,22,95,1,0
77,41,52,0,1
86,28,45,0,0
47,20,55,1,0
65,36,32,1,0
70,29,56,1,0
35,34,71,0,1
96,23,90,0,0
40,28,78,0,1
52,36,47,0,1
97,29,97,1,0
95,30,56,1,0
82,40,57,0,0
51,28,69,1,0
75,31,40,0,1
57,36,70,1,0
71,18,50,1,0
57,32,49,1,0
74,21,57,0,1
96,17,69,1,0
75,33,30,0,1
43,25,74,0,1
39,38,45,1,0
90,38,47,1,0
60,17,96,1,0
31,32,77,1,0
91,34,91,1,0
61,28,70,0,1
80,23,74,0,1
78,41,67,0,1
93,37,66,1,0
81,42,74,0,0
32,27,37,1,0
93,27,39,1,0
47,36,31,1,0
51,36,68,0,1
92,30,88,1,0
40,21,84,1,0
57,37,63,0,1
73,18,75,1,0
38,32,83,0,1
50,30,44,0,1
34,33,60,0,1
69,42,90,0,1
77,30,50,1,0
72,19,56,1,0
46,23,43,0,1
57,35,73,1,0
92,35,71,1,0
64,38,37,0,1
64,34,95,1,0
83,19,88,0,0
33,34,30,0,1
49,37,87,1,0
85,31,99,0,0
96,27,74,0,0
38,34,90,1,0
63,21,41,0,1
95,38,46,1,0
72,34,36,0,1
72,21,95,0,1
39,31,87,0,1
31,33,86,1,0
35,41,47,1,0
68,23,87,1,0
91,22,85,0,0
37,33,96,1,0
63,34,50,1,0
92,23,65,1,0
89,33,49,0,0
78,27,80,0,1
75,29,61,0,1
90,41,81,1,0
38,34,81,0,1
57,21,92,1,0
35,18,97,1,0
39,40,54,0,1
99,29,68,0,0
79,26,77,1,0
71,36,31,0,1
59,37,56,1,0
93,19,47,0,0
74,28,85,1,0
77,36,47,0,1
45,23,68,1,0
86,39,81,0,0
65,23,88,1,0
79,37,87,1,0
93,21,36,1,0
35,37,62,1,0
79,24,42,1,0
84,28,62,1,0
74,32,78,0,1
69,23,99,0,1
52,32,54,1,0
79,26,33,0,1
64,32,53,0,1
49,24,45,1,0
35,27,64,0,1
71,36,87,0,1
78,18,63,0,1
78,37,60,1,0
38,19,40,0,1
60,24,42,1,0
43,25,77,0,1
86,34,71,0,0
98,40,38,1,0
46,29,59,0,1
60,41,63,1,0
50,19,91,1,0
100,34,58,0,0
51,23,47,0,1
77,36,83,0,1
89,18,100,0,0
40,34,46,1,0
96,21,99,0,0
50,41,47,1,0
83,29,79,0,0
74,19,91,1,0
48,34,51,1,0
83,21,77,1,0
96,23,90,0,0
49,26,88,0,1
46,22,50,1,0
54,31,67,0,1
45,25,37,1,0
55,34,30,0,1
47,33,85,1,0
52,33,36,0,1
34,41,41,0,1
92,40,34,1,0
90,41,86,1,0
79,19,48,1,0
96,26,45,0,0
95,41,70,1,0
81,40,63,1,0
78,27,65,1,0
89,23,47,1,0
67,31,47,1,0
47,30,91,0,1
34,30,99,1,0
91,34,90,1,0
91,20,81,0,0
36,24,90,1,0
85,42,90,1,0
46,19,73,1,0
86,17,31,1,0
88,21,58,0,0
86,17,53,0,0
57,35,69,0,1
81,18,57,0,0
68,25,70,1,0
82,36,76,0,0
74,36,98,1,0
77,21,99,1,0
62,23,45,1,0
61,27,43,0,1
96,28,91,1,0
70,38,30,1,0
89,24,61,0,0
71,26,79,0,1
45,26,44,0,1
81,35,84,0,0
54,28,52,0,1
57,40,38,0,1
87,26,51,1,0
62,41,93,0,1
81,36,90,0,0
97,34,52,0,0
93,20,68,1,0
30,37,39,0,1
37,41,72,1,0
67,38,96,0,1
83,28,63,0,0
41,21,36,1,0
70,17,72,1,0
44,20,80,0,1
84,21,46,0,0
80,39,31,1,0
88,31,42,0,0
94,28,56,1,0
67,30,80,0,1
90,22,73,0,0
44,36,49,1,0
66,32,82,0,1
51,25,58,1,0
37,24,89,1,0
54,27,51,1,0
61,29,87,0,1
80,24,70,1,0
54,35,61,0,1
36,33,50,0,1
100,20,48,1,0
71,20,78,1,0
46,36,89,0,1
66,31,82,0,1
79,19,45,1,0
37,26,85,1,0
92,17,52,0,0
39,35,73,1,0
41,28,90,1,0
61,17,35,0,1
70,17,34,0,1
82,41,89,0,0
82,37,46,1,0
66,18,43,0,1
65,40,69,1,0
88,37,71,0,0
98,32,71,0,0
91,36,49,0,0
32,41,91,1,0
55,21,30,1,0
59,27,39,0,1
34,33,64,1,0
67,33,93,1,0
100,17,30,1,0
47,25,69,1,0
48,17,93,0,1
97,21,83,1,0
91,26,96,1,0
73,18,39,1,0
61,42,45,1,0
86,35,79,1,0
38,17,65,0,1
95,29,95,0,0
73,26,33,0,1
66,39,56,1,0
61,18,85,1,0
95,32,89,0,0
87,18,56,0,0
40,28,30,1,0
65,24,64,1,0
43,38,87,1,0
73,18,82,0,1
56,38,93,1,0
52,42,93,1,0
34,35,98,0,1
44,40,85,1,0
74,21,99,1,0
93,17,64,0,0
54,18,73,0,1
85,41,94,1,0
80,21,54,0,1
38,24,77,1,0
65,26,61,0,1
40,36,63,0,1
41,35,63,1,0
86,39,42,0,0
64,17,47,1,0
58,38,82,0,1
100,22,58,1,0
41,30,94,1,0
54,21,46,1,0
68,23,36,0,1
31,20,51,1,0
87,28,36,1,0
92,29,67,0,0
55,28,93,0,1
95,42,44,1,0
38,24,40,1,0
53,23,62,0,1
75,42,77,0,1
37,28,35,0,1
33,19,42,1,0
57,34,34,1,0
96,20,98,1,0
85,24,43,1,0
44,20,57,1,0
30,33,52,0,1
49,35,91,0,1
73,39,64,0,1
90,25,76,0,0
84,18,80,1,0
47,29,60,1,0
96,30,61,1,0
71,28,98,1,0
69,35,96,0,1
40,18,85,1,0
95,22,54,1,0
79,26,84,1,0
91,21,46,1,0
63,26,51,0,1
84,32,62,1,0
60,27,95,1,0
66,18,30,1,0
30,42,87,1,0
78,18,76,1,0
100,23,70,0,0
65,24,78,1,0
41,24,97,1,0
92,20,57,0,0
42,36,66,1,0
84,30,100,0,0
42,25,77,1,0
94,42,69,1,0
37,27,67,0,1
87,34,75,1,0
61,41,64,1,0
81,22,74,1,0
60,39,46,1,0
34,35,75,0,1
64,17,55,1,0
34,31,94,0,1
47,38,55,0,1
82,20,80,0,0
97,41,44,1,0
74,31,43,1,0
49,17,79,0,1
99,20,53,1,0
38,40,52,0,1
84,32,85,0,0
45,38,41,0,1
79,38,53,1,0
85,24,44,1,0
85,25,68,1,0
71,41,40,0,1
79,41,51,0,1
76,30,64,0,1
48,37,35,1,0
57,23,78,1,0
51,32,78,0,1
59,40,42,1,0
53,19,83,1,0
76,20,91,0,1
57,30,99,0,1
77,19,56,0,1
45,28,96,0,1
82,32,40,0,0
62,26,64,1,0
54,41,53,0,1
89,21,33,1,0
88,21,51,1,0
31,22,99,1,0
61,18,78,1,0
93,30,85,0,0
52,22,49,0,1
44,42,90,1,0
76,28,96,1,0
84,17,77,0,0
39,28,64,1,0
82,22,57,1,0
73,35,47,0,1
80,17,30,0,1
100,22,44,0,0
61,27,70,0,1
66,35,78,1,0
50,28,44,0,1
44,17,85,1,0
84,24,92,1,0
80,19,49,0,1
90,23,82,1,0
83,29,32,0,0
58,33,58,1,0
93,33,91,1,0
71,31,94,0,1
81,17,79,1,0
96,17,66,1,0
43,38,71,0,1
69,36,97,1,0
56,36,65,1,0
69,40,90,0,1
37,34,77,0,1
87,33,45,1,0
97,30,44,0,0
71,18,41,0,1
72,31,38,0,1
34,30,72,1,0
81,33,79,1,0
36,36,82,0,1
79,17,57,0,1
91,35,87,0,0
64,38,57,0,1
66,18,55,1,0
45,35,81,0,1
42,40,79,0,1
50,41,99,0,1
44,31,92,1,0
42,26,94,0,1
93,38,30,1,0
77,17,72,1,0
96,31,36,0,0
93,26,31,1,0
79,34,95,0,1
93,28,87,0,0
50,32,87,0,1
76,26,77,1,0
47,26,93,0,1
46,26,40,1,0
86,39,97,1,0
85,22,59,1,0
84,30,86,1,0
81,21,98,0,0
78,40,39,0,1
48,20,79,0,1
70,30,82,1,0
70,23,87,0,1
58,25,88,0,1
47,28,59,1,0
42,41,69,0,1
98,18,81,0,0
90,32,65,1,0
71,31,80,0,1
73,42,82,1,0
36,30,77,0,1
97,22,53,0,0
42,31,37,0,1
79,27,97,1,0
85,17,90,1,0
51,17,79,1,0
39,38,82,0,1
72,20,64,1,0
55,35,73,0,1
33,17,96,1,0
97,29,52,0,0
92,21,70,0,0
79,40,92,1,0
85,29,36,1,0
75,30,88,0,1
34,36,50,1,0
35,22,31,1,0
65,27,77,0,1
56,28,47,1,0
72,20,89,1,0
79,21,35,0,1
91,40,70,1,0
99,34,37,0,0
80,30,81,0,1
95,40,50,1,0
54,40,47,1,0
39,18,79,0,1
69,30,99,0,1
71,41,55,0,1
70,35,86,1,0
34,40,59,0,1
31,17,49,1,0
71,33,55,0,1
51,21,32,1,0
30,17,43,0,1
98,18,48,1,0
95,18,49,0,0
54,22,92,1,0
86,27,32,1,0
67,38,67,1,0
74,37,63,0,1
46,31,79,1,0
87,27,63,0,0
56,29,32,1,0
76,34,72,0,1
58,18,91,1,0
33,21,55,0,1
32,41,54,0,1
49,30,31,0,1
45,18,50,0,1
80,19,33,1,0
43,22,75,0,1
94,21,87,1,0
67,42,67,0,1
90,36,73,0,0
78,39,98,0,1
40,37,92,1,0
99,36,42,0,0
64,38,36,0,1
76,23,49,1,0
91,32,47,1,0
45,23,93,0,1
64,25,82,0,1
88,41,94,1,0
65,18,56,1,0
96,30,65,1,0
74,32,40,1,0
85,27,64,0,0
63,18,30,1,0
66,20,86,0,1
48,24,56,1,0
39,26,95,0,1
63,32,62,1,0
88,26,60,0,0
37,26,72,1,0
46,28,58,0,1
38,31,38,1,0
95,20,69,0,0
69,41,35,0,1
38,38,55,1,0
74,37,46,0,1
71,26,88,0,1
57,31,91,0,1
40,28,74,0,1
86,41,89,0,0
48,40,75,1,0
59,22,87,0,1
30,29,100,1,0
97,30,67,0,0
54,22,49,1,0
91,42,73,0,0
38,32,45,1,0
56,27,93,0,1
50,33,33,0,1
84,24,53,0,0
59,41,80,0,1
51,26,58,1,0
92,34,53,1,0
66,26,71,0,1
37,40,85,1,0
34,18,89,1,0
41,42,35,0,1
95,23,73,0,0
49,28,31,1,0
61,40,37,0,1
39,23,73,0,1
40,32,90,0,1
33,29,98,0,1
61,41,40,0,1
35,18,87,0,1
44,18,91,1,0
31,20,82,1,0
56,24,75,0,1
63,34,89,1,0
73,34,100,1,0
75,38,69,1,0
85,27,93,0,0
68,17,69,0,1
37,40,100,1,0
63,24,67,0,1
85,33,87,0,0
95,29,51,0,0
69,25,100,0,1
63,18,97,1,0
51,26,50,1,0
73,22,76,1,0
98,24,86,1,0
84,24,35,1,0
45,37,67,0,1
47,26,76,1,0
91,19,50,0,0
64,29,94,0,1
47,31,49,0,1
97,22,80,1,0
74,41,89,1,0
56,24,42,1,0
93,23,68,0,0
73,23,45,1,0
88,32,72,0,0
38,27,94,1,0
93,38,98,0,0
34,20,91,1,0
42,29,36,0,1
34,38,79,0,1
42,34,79,1,0
50,37,58,1,0
51,36,45,1,0
79,33,59,0,1
53,27,67,1,0
76,19,82,1,0
83,36,84,0,0
94,42,98,1,0
84,42,52,1,0
65,27,46,1,0
65,31,45,1,0
57,39,32,0,1
75,40,47,1,0
61,37,99,0,1
94,40,58,0,0
66,28,74,1,0
97,21,78,1,0
42,23,92,0,1
42,36,52,1,0
92,18,66,1,0
67,33,67,1,0
33,29,92,1,0
94,42,88,0,0
30,37,54,0,1
66,34,54,0,1
91,17,63,1,0
76,23,99,0,1
87,17,97,1,0
97,42,68,1,0
33,37,75,0,1
39,31,86,0,1
46,28,61,1,0
31,41,54,1,0
75,22,93,0,1
70,18,73,0,1
40,26,65,0,1
71,19,84,1,0
45,34,84,0,1
58,39,71,0,1
50,36,72,0,1
35,24,58,1,0
96,32,65,1,0
47,37,53,1,0
89,21,93,0,0
49,36,58,0,1
37,25,59,0,1
87,26,30,1,0
77,34,86,0,1
73,40,34,0,1
71,34,97,0,1
58,31,73,0,1
51,34,70,0,1
30,19,57,0,1
62,21,59,1,0
49,27,68,1,0
64,24,66,0,1
71,22,48,1,0
42,41,81,0,1
50,25,37,1,0
57,32,68,0,1
85,36,47,1,0
78,40,65,1,0
37,33,51,0,1
74,32,33,1,0
58,41,89,0,1
55,23,48,1,0
59,35,85,0,1
33,23,77,0,1
56,29,63,0,1
39,32,60,0,1
84,22,38,1,0
48,41,86,1,0
79,39,91,1,0
89,27,61,0,0
69,26,48,0,1
82,39,96,0,0
90,17,73,1,0
57,36,40,0,1
96,24,90,1,0
33,27,100,0,1
64,42,80,1,0
63,34,81,1,0
35,36,40,0,1
38,33,72,0,1
88,34,94,0,0
96,20,45,0,0
52,37,63,0,1
74,42,43,1,0
88,39,93,0,0
62,35,53,0,1
87,33,49,1,0
46,26,48,1,0
95,33,70,0,0
82,21,51,1,0
77,34,66,0,1
55,31,76,0,1
73,23,100,1,0
37,37,42,0,1
46,33,49,1,0
82,38,76,0,0
65,29,81,0,1
57,31,83,0,1
41,38,45,1,0
54,21,49,0,1
50,32,84,1,0
82,36,50,1,0
64,25,60,0,1
40,21,52,0,1
90,41,91,1,0
57,35,82,1,0
50,37,85,1,0
69,42,88,0,1
32,36,33,1,0
94,25,35,0,0
58,23,38,1,0
93,20,43,1,0
78,22,50,0,1
75,21,95,0,1
72,18,91,1,0
74,38,31,0,1
80,23,74,0,1
55,42,96,0,1
56,25,39,0,1
43,23,89,0,1
85,26,44,0,0
95,27,90,1,0
66,24,64,1,0
48,18,45,1,0
61,35,82,0,1
64,37,98,0,1
32,17,52,1,0
89,41,98,1,0
97,25,37,1,0
58,21,55,1,0
34,33,84,1,0
79,27,61,0,1
90,29,51,0,0
33,38,62,0,1
81,20,70,0,0
46,27,68,1,0
83,27,39,1,0
46,25,42,0,1
83,22,66,1,0
35,26,78,0,1
42,24,34,0,1
30,38,88,0,1
42,30,81,0,1
45,34,77,1,0
70,33,30,0,1
58,36,62,0,1
74,38,98,0,1
83,35,50,0,0
76,28,35,0,1
53,20,81,1,0
91,20,49,0,0
72,36,63,1,0
61,22,56,1,0
71,32,68,1,0
48,31,52,1,0
90,21,100,0,0
61,27,36,1,0
66,24,57,1,0
97,37,31,0,0
66,40,40,0,1
65,39,67,1,0
42,26,94,0,1
77,37,92,0,1
35,40,46,0,1
90,25,36,0,0
92,30,85,0,0
97,42,82,1,0
46,19,85,1,0
34,34,38,0,1
83,31,86,1,0
35,39,61,0,1
35,42,77,1,0
32,42,45,1,0
51,35,87,0,1
86,19,86,1,0
86,20,67,0,0
48,18,54,1,0
32,35,63,1,0
57,24,51,1,0
54,34,76,0,1
64,38,76,1,0
39,30,63,1,0
83,40,64,0,0
47,39,31,1,0
59,35,65,0,1
52,31,88,0,1
98,26,70,0,0
48,22,64,0,1
69,36,65,0,1
97,33,89,0,0
78,27,100,0,1
92,17,75,1,0
60,20,49,1,0
61,33,35,0,1
33,18,48,0,1
84,36,89,1,0
63,17,45,0,1
84,40,59,0,0
67,21,72,0,1
91,41,84,0,0
66,32,96,1,0
98,19,85,0,0
74,31,40,0,1
62,42,76,1,0
47,28,46,1,0
64,29,90,0,1
78,17,73,0,1
76,26,96,1,0
42,23,77,0,1
48,20,58,1,0
83,21,82,0,0
74,24,31,1,0
99,33,82,1,0
90,33,99,1,0
82,20,50,0,0
94,36,72,0,0
85,36,43,0,0
45,37,70,1,0
97,29,69,1,0
70,24,57,1,0
54,17,48,1,0
51,23,63,1,0
85,39,80,1,0
77,37,88,0,1
83,41,96,0,0
57,20,52,0,1
39,27,90,0,1
93,21,56,1,0
60,42,36,0,1
92,21,99,1,0
47,21,87,0,1
60,38,88,1,0
93,33,49,0,0
83,18,69,0,0
61,38,85,1,0
95,41,64,0,0
58,37,86,1,0
38,19,77,1,0
75,20,32,0,1
90,24,58,0,0
40,30,89,0,1
61,22,35,0,1
96,18,71,1,0
65,34,31,1,0
94,17,30,0,0
33,34,87,0,1
57,21,50,1,0
84,23,70,0,0
80,31,46,0,1
35,24,68,0,1
97,38,38,1,0
99,24,67,1,0
60,36,98,0,1
30,27,39,0,1
64,25,89,1,0
56,25,94,0,1
58,21,84,1,0
71,31,59,0,1
70,34,32,1,0
67,30,53,0,1
58,21,63,0,1
42,19,63,1,0
45,29,84,1,0
30,41,34,0,1
82,31,45,1,0
34,30,89,1,0
72,23,67,1,0
60,26,74,1,0
50,26,80,1,0
50,37,58,0,1
70,38,55,0,1
65,28,84,0,1
82,36,58,1,0
37,20,96,1,0
96,39,48,0,0
34,41,46,0,1
56,35,80,1,0
89,22,91,0,0
46,38,32,0,1
92,23,35,1,0
79,30,52,0,1
35,33,44,1,0
70,28,83,0,1
71,20,49,0,1
37,42,75,0,1
90,40,73,1,0
60,36,41,0,1
40,31,48,0,1
86,31,66,0,0
63,28,58,1,0
64,32,60,0,1
44,22,42,1,0
56,23,84,1,0
89,23,91,0,0
95,34,79,0,0
52,40,82,0,1
95,34,70,1,0
79,39,77,0,1
76,28,88,1,0
90,22,86,0,0
39,36,80,0,1
83,19,85,0,0
83,19,56,1,0
65,34,63,1,0
59,36,31,1,0
85,31,68,0,0
97,25,53,1,0
80,30,31,0,1
93,23,32,0,0
77,18,48,1,0
99,19,62,1,0
95,41,93,0,0
89,19,76,1,0
78,34,89,1,0
77,26,66,0,1
92,19,68,1,0
84,42,86,0,0
39,32,70,1,0
96,39,64,0,0
94,22,75,1,0
71,19,79,1,0
59,22,99,1,0
91,26,39,1,0
31,26,84,0,1
36,23,89,0,1
64,35,48,1,0
74,23,78,1,0
33,33,57,1,0
45,31,45,1,0
51,38,54,0,1
75,23,93,1,0
50,39,35,1,0
72,27,42,0,1
37,25,90,0,1
48,42,51,1,0
64,41,43,0,1
94,26,75,0,0
100,39,40,0,0
87,22,34,1,0
73,28,51,1,0
78,38,78,0,1
52,34,87,0,1
78,38,84,0,1
38,33,34,1,0
33,27,55,1,0
30,30,57,0,1
75,22,49,0,1
39,24,43,1,0
86,36,56,1,0
75,22,94,1,0
68,23,75,0,1
97,26,88,1,0
38,24,59,1,0
96,19,70,0,0
78,36,84,1,0
86,28,35,1,0
48,20,86,1,0
61,40,77,1,0
74,32,60,0,1
54,38,94,0,1
47,22,80,0,1
51,34,53,1,0
81,27,52,0,0
99,39,93,1,0
64,31,41,0,1
49,22,71,1,0
94,30,60,1,0
63,38,52,1,0
58,37,33,1,0
38,37,36,0,1
41,37,93,1,0
61,21,56,0,1
92,18,48,1,0
99,41,37,1,0
62,30,72,0,1
75,22,40,0,1
43,23,73,1,0
66,33,71,0,1
39,25,48,1,0
34,22,39,1,0
37,25,73,0,1
47,21,30,0,1
30,23,90,1,0
84,42,73,0,0
33,25,100,0,1
48,40,68,0,1
89,21,65,0,0
92,32,75,1,0
43,31,81,0,1
85,23,98,0,0
42,18,47,0,1
35,24,95,1,0
75,25,78,1,0
91,40,55,0,0
52,31,31,1,0
97,21,71,1,0
60,24,73,0,1
41,36,100,1,0
32,41,73,0,1
81,33,35,1,0
55,37,83,1,0
65,21,65,0,1
84,17,33,0,0
98,27,35,1,0
39,28,72,1,0
93,17,59,0,0
62,36,31,1,0
91,32,51,1,0
31,42,84,0,1
71,35,71,1,0
59,34,32,0,1
77,39,61,0,1
84,33,52,0,0
52,28,73,1,0
89,19,45,1,0
58,26,50,0,1
100,38,35,0,0
87,17,65,0,0
92,24,50,1,0
40,18,49,0,1
51,18,72,1,0
94,35,40,0,0
97,26,82,0,0
65,19,50,0,1
35,32,79,0,1
41,33,100,1,0
37,26,48,1,0
74,40,71,0,1
32,39,55,1,0
72,29,88,0,1
47,22,72,1,0
51,27,65,0,1
47,25,81,0,1
86,42,44,1,0
77,17,65,1,0
58,24,35,1,0
65,33,50,0,1
35,32,30,0,1
100,25,48,1,0
85,37,68,1,0
97,34,51,0,0
75,32,36,1,0
88,30,71,1,0
57,28,51,1,0
54,42,70,1,0
63,20,100,1,0
80,30,79,0,1
78,29,37,0,1
89,19,86,1,0
85,38,41,1,0
51,33,72,1,0
87,24,45,0,0
79,37,59,1,0
83,23,41,0,0
46,40,73,1,0
80,29,75,0,1
81,33,45,1,0
99,40,76,1,0
90,17,44,0,0
41,18,60,1,0
64,26,98,0,1
33,30,34,0,1
30,21,86,1,0
97,32,31,0,0
51,37,72,0,1
97,39,46,0,0
76,22,79,1,0
62,37,66,0,1
73,42,43,0,1
79,39,86,0,1
31,32,51,1,0
35,36,91,0,1
100,29,99,1,0
62,39,58,1,0
100,18,69,1,0
49,35,94,1,0
88,39,34,0,0
53,21,37,0,1
44,27,70,1,0
70,25,85,0,1
81,38,56,0,0
57,26,75,1,0
99,27,83,1,0
75,29,44,0,1
52,18,94,1,0
38,41,95,0,1
78,35,78,1,0
65,20,90,0,1
81,26,50,1,0
81,26,99,1,0
76,42,75,0,1
55,29,64,0,1
55,21,89,1,0
76,26,83,1,0
58,30,60,1,0
71,20,97,0,1
33,41,99,1,0
91,33,90,1,0
36,20,73,0,1
70,28,91,0,1
89,32,95,0,0
41,25,46,1,0
76,27,63,0,1
82,18,54,0,0
75,17,85,0,1
68,24,52,0,1
38,35,45,0,1
82,20,54,1,0
61,39,47,0,1
58,36,55,1,0
82,25,40,0,0
34,18,70,1,0
61,29,51,0,1
90,42,72,1,0
58,35,35,0,1
80,20,44,1,0
87,26,62,0,0
91,26,41,0,0
31,22,75,1,0
40,27,63,0,1
100,29,60,1,0
96,42,51,1,0
58,36,70,1,0
92,29,41,1,0
97,24,99,1,0
30,22,86,1,0
87,42,71,0,0
57,38,59,0,1
67,23,63,0,1
98,27,80,1,0
42,17,60,0,1
55,29,69,1,0
54,22,70,1,0
92,17,84,1,0
73,22,73,0,1
47,23,93,1,0
53,37,99,1,0
82,30,52,1,0
90,35,75,1,0
53,20,57,0,1
71,30,76,1,0
41,28,91,0,1
52,26,41,0,1
80,38,39,0,1
75,31,51,1,0
52,42,57,1,0
80,37,58,0,1
59,33,56,0,1
56,22,78,0,1
78,31,57,0,1
62,41,40,1,0
33,22,65,0,1
52,40,62,0,1
72,28,92,1,0
59,34,37,0,1
97,38,60,1,0
41,23,85,1,0
84,20,59,0,0
43,17,43,1,0
90,27,34,1,0
50,21,31,0,1
87,27,34,0,0
58,38,95,0,1
75,32,76,0,1
64,20,55,1,0
75,22,38,1,0
87,30,61,1,0
95,36,34,1,0
91,41,74,1,0
42,35,59,0,1
95,23,50,0,0
83,22,79,0,0
40,42,86,1,0
88,19,80,1,0
85,32,93,1,0
85,37,49,1,0
68,38,77,1,0
59,18,52,1,0
65,36,55,1,0
97,35,92,1,0
69,18,99,1,0
48,34,57,0,1
60,29,51,1,0
66,25,70,1,0
47,33,94,0,1
30,22,67,1,0
85,30,56,0,0
66,27,76,0,1
90,21,79,1,0
82,23,66,1,0
68,27,86,1,0
51,22,92,0,1
69,31,62,0,1
36,42,53,0,1
69,39,35,0,1
80,39,68,1,0
80,33,71,0,1
93,21,53,1,0
84,39,69,1,0
85,34,39,1,0
39,22,51,1,0
60,38,47,1,0
32,33,50,0,1
52,37,92,0,1
80,27,93,0,1
80,20,65,1,0
85,33,68,1,0
88,36,86,0,0
97,20,59,0,0
67,36,79,0,1
35,31,31,1,0
39,28,56,1,0
32,23,78,1,0
53,38,76,0,1
74,28,99,1,0
48,18,99,1,0
61,21,82,0,1
40,42,60,1,0
93,38,64,1,0
88,35,80,1,0
78,20,62,0,1
60,36,96,0,1
62,27,54,0,1
87,41,49,1,0
97,35,79,0,0
67,31,78,0,1
81,39,47,1,0
38,18,80,1,0
91,28,66,0,0
74,27,77,0,1
84,18,48,1,0
64,20,52,1,0
76,20,99,1,0
51,26,47,0,1
90,19,41,1,0
36,26,60,0,1
30,19,90,0,1
55,21,70,0,1
73,37,36,1,0
76,17,61,0,1
66,26,88,0,1
76,39,73,1,0
63,42,67,1,0
89,25,69,1,0
43,20,95,0,1
65,34,85,1,0
32,23,71,0,1
50,41,59,1,0
35,18,69,0,1
84,17,71,1,0
47,21,69,0,1
92,29,65,0,0
56,32,71,1,0
91,19,60,1,0
60,20,46,0,1
96,21,45,1,0
32,35,62,1,0
55,32,84,0,1
40,33,88,0,1
95,41,90,1,0
44,18,94,1,0
63,37,64,0,1
62,38,39,1,0
52,29,52,1,0
43,33,60,0,1
66,36,35,0,1
52,26,46,0,1
100,17,44,1,0
31,19,98,1,0
69,38,62,0,1
88,29,30,0,0
42,36,43,1,0
98,21,93,1,0
31,37,91,0,1
54,22,95,1,0
54,25,47,1,0
82,37,96,0,0
82,30,98,0,0
49,27,89,0,1
70,34,82,0,1
48,26,33,1,0
57,36,38,0,1
34,26,49,1,0
56,38,83,0,1
78,25,94,0,1
62,17,34,0,1
87,35,59,1,0
42,35,40,1,0
33,30,77,1,0
42,27,100,0,1
84,34,89,0,0
67,28,36,1,0
53,37,82,0,1
99,38,75,1,0
59,17,77,0,1
49,35,90,1,0
86,36,84,0,0
31,32,31,0,1
99,25,40,0,0
73,22,99,1,0
39,23,73,1,0
93,26,44,1,0
39,21,48,0,1
95,37,79,0,0
91,40,44,1,0
99,42,93,1,0
67,20,97,0,1
47,21,84,1,0
33,33,74,0,1
99,21,100,1,0
33,22,55,0,1
56,28,54,0,1
76,42,82,1,0
39,37,97,1,0
55,38,57,0,1
37,40,57,1,0
63,27,90,1,0
73,42,52,1,0
86,17,54,0,0
52,26,58,0,1
54,30,90,1,0
32,35,63,1,0
58,19,57,1,0
51,31,93,0,1
74,38,38,0,1
